ra,dec,z,petroMag_r
204.56481,0.065501613,0.08197466,16.62816
249.87617,-0.29866157,0.04519832,16.25927
249.27171,-0.37337034,0.04477335,16.21924
248.83374,-0.2155078,0.1229647,17.81166
200.26914,-0.2460589,0.08219874,17.67615
200.19786,-0.21302508,0.08205603,17.32043
245.32356,-0.68757706,0.04503284,17.29539
237.25772,-0.74256088,0.08168125,17.80222
204.06418,-0.67311546,0.08169301,17.47396
192.53731,-0.65385319,0.08167644,17.4575
192.10044,-0.73124508,0.08170933,16.39255
193.78974,-1.0911141,0.1229984,17.22729
243.39252,0.75643689,0.08218662,17.7445
243.37969,0.81351933,0.08204021,17.93995
243.36772,0.81855878,0.08187652,17.62623
165.68599,0.68372302,0.1230094,17.7629
245.62416,-0.44121691,0.04489851,17.78975
154.71403,-1.2368837,0.04459035,15.12604
153.7477,0.084820416,0.08168874,17.84577
183.47657,0.005328606,0.08209109,17.02409
185.18138,0.0012556028,0.123381,17.65777
150.77585,0.45410729,0.04510422,14.42464
150.77933,0.50698198,0.0444685,16.92222
229.04971,1.4840852,0.1232222,17.49154
198.49846,-1.4909921,0.08172408,17.17942
231.46414,-1.4922717,0.1230939,18.05652
231.49448,-1.4432911,0.1227527,18.14372
236.00136,-1.3064129,0.08204212,17.34991
218.14104,-1.4371626,0.08190543,16.54098
234.08318,-0.85994732,0.0822037,17.28792
234.83194,-0.88820874,0.08180004,16.29361
245.6425,-0.95902487,0.04516828,17.84499
245.22171,-0.54570157,0.04521538,17.47522
245.45812,-0.52792179,0.0450982,16.79728
245.58436,-0.59043103,0.0445732,16.75281
245.56496,-0.57518985,0.04509325,17.6293
249.90182,-0.58038997,0.04518659,17.24072
243.81302,1.1336281,0.04500497,15.44939
225.60242,-1.3821229,0.08213438,16.03494
228.03787,-1.2753886,0.1229634,17.63111
198.03381,-0.99587612,0.08359272,17.68609
198.03333,-1.0084716,0.08307777,16.5462
194.72775,-0.97274571,0.04787529,15.26969
193.9094,-0.95823015,0.04762284,17.80437
193.93388,-0.98392709,0.04684968,17.10565
192.83593,-0.90597482,0.08318309,15.57463
192.07045,-0.85811014,0.08339317,16.41129
192.06805,-0.96634056,0.08337064,17.37717
188.91054,-1.0448406,0.0478534,16.07604
183.75869,-1.0368908,0.08320528,17.33982
181.47058,-0.91078923,0.08359831,17.46173
180.00198,-1.0279554,0.04706498,16.36256
205.83505,1.1439664,0.0478572,16.13426
172.60915,-1.0328737,0.04784248,16.79509
212.20627,-0.89888081,0.08316538,16.68734
169.75802,-0.97912251,0.04731026,16.44236
165.38128,-0.88203687,0.1254037,16.58521
155.20057,-0.98572903,0.08379171,16.88642
153.89822,-1.0015006,0.08365821,16.75032
153.68897,-0.8794834,0.04731286,17.582
153.53958,-0.89842379,0.04715846,15.97554
153.40198,-0.98039827,0.04785177,16.9277
213.39274,-0.028392475,0.1254551,17.72681
150.63976,-0.9092971,0.04725183,17.18543
213.76739,-0.25013379,0.1258198,17.28135
150.39231,-0.90711758,0.04718106,17.20479
150.40584,-0.9435057,0.04726475,16.62945
148.38497,-0.94142973,0.08325355,16.97177
143.73519,-0.84443278,0.08311663,16.41795
143.47598,-0.86746561,0.08322018,16.98412
143.34304,-0.89959906,0.08318103,16.16886
245.23454,0.89401453,0.0477161,17.30372
227.46353,0.84916939,0.1251765,17.20756
215.45159,-1.3918862,0.0837519,16.44936
227.25738,0.9819584,0.1250415,17.09969
211.6046,0.89289899,0.04764469,17.07123
213.45967,0.26975416,0.1251811,17.70182
213.9742,0.031821056,0.08358423,17.74637
214.07167,-0.1569821,0.08363244,16.35901
201.95357,0.98896453,0.08316628,17.02998
215.07181,-0.65318243,0.08353776,17.57183
201.90007,0.9610146,0.08303592,17.26205
201.77987,0.96970846,0.04734165,16.86562
198.44568,0.96148033,0.04667956,17.87038
195.27395,0.97291037,0.08305486,16.80947
176.74626,-1.0941171,0.04771844,16.3242
177.40123,-1.1314364,0.08333421,17.4419
178.89262,-1.2323338,0.1251394,16.82745
194.89999,0.87739354,0.0477382,17.23332
183.67069,1.0467071,0.1257728,17.68338
166.21206,-0.68243614,0.08331618,17.42893
183.61809,0.98315084,0.1255714,16.5882
179.61472,-0.66009923,0.124821,16.98019
245.92996,0.44785037,0.08369198,17.51667
230.70541,0.43684918,0.125819,17.09764
224.37954,0.43743881,0.08371136,16.679
217.00529,0.59665569,0.1255599,17.29832
216.01394,0.4993987,0.1249595,16.29966
169.14634,-0.25163431,0.1254605,16.58554
214.51437,0.51156,0.1250686,16.95369
177.35884,-0.30505177,0.083447,15.47906
205.49588,0.60149165,0.04768935,14.60912
204.38376,0.48536833,0.04782832,17.30165
204.37721,0.47065076,0.0473003,16.42893
204.28331,0.45215763,0.04789298,15.28742
203.0281,0.51736123,0.04736141,16.3509
167.66231,0.052969829,0.1251642,16.71892
202.83088,0.52107883,0.04748611,17.46202
201.17514,0.62998101,0.08376557,17.1445
198.75884,0.45281519,0.04716071,16.44321
196.09772,0.56477264,0.1258021,17.44488
195.84521,0.45057331,0.125537,17.74153
179.79046,0.0018842144,0.04736132,15.44762
195.05555,0.4728485,0.08337619,16.12866
193.29207,0.4772304,0.125508,16.86229
183.124,0.62109991,0.1257723,16.7459
245.18925,0.1503278,0.08369512,16.33989
243.07721,0.1903019,0.08336411,17.76331
237.45793,0.052622977,0.08308603,17.90415
235.66882,0.052860523,0.08316126,17.22916
172.32744,0.58930546,0.1258474,17.62579
232.11761,0.069917776,0.1254474,17.37392
179.37503,0.60252938,0.04716177,15.94997
180.09364,0.5569143,0.1250698,17.36009
231.88869,0.017562044,0.1249548,16.26054
224.64059,0.13581497,0.08342511,17.86843
224.539,0.093835592,0.08341143,18.33615
223.54572,0.16924276,0.08331238,16.46174
213.34267,0.14178686,0.1255854,17.71888
206.41116,0.042365564,0.04763122,17.49309
202.48252,0.11888758,0.08337675,15.88142
202.04987,0.062177802,0.08302018,17.78602
201.63725,0.014254715,0.083511,17.12909
201.60202,0.036435721,0.0833687,15.9773
201.568,0.21023798,0.08335683,17.01265
201.43248,0.18101624,0.08317352,17.22159
197.18716,0.19371698,0.08361565,17.22029
193.63708,0.19754333,0.1256909,17.41289
247.05739,-0.26789884,0.04781452,17.2202
233.39458,-0.26818739,0.08301735,16.93587
232.10148,-0.28059213,0.1248888,17.78728
223.93717,-0.30618026,0.08310611,15.50698
223.80519,-0.33549836,0.08337878,17.50944
222.9187,-0.30735089,0.08344401,17.43175
212.05619,-0.28967412,0.08316067,17.7474
211.10827,-0.35614922,0.04756837,16.71623
207.31575,-0.33453768,0.08310145,17.03016
201.45597,-0.28999763,0.08322639,17.21249
201.44923,-0.24835913,0.0833808,16.14146
199.65664,-0.22689346,0.04782268,16.04534
197.14646,-0.29779277,0.08334256,15.99557
193.21424,-0.32180475,0.04760759,17.04156
192.63714,-0.31413534,0.08361237,16.72333
185.56762,-0.26029276,0.1252175,17.7043
185.02335,-0.25337767,0.08321878,21.64997
183.14661,-0.251667,0.125463,17.75671
247.78079,-0.74576785,0.1252228,17.69991
246.49869,-0.68087529,0.04768572,16.51918
246.39596,-0.74730391,0.0473687,17.85635
246.28567,-0.6478557,0.04744472,16.57144
246.10088,-0.71417502,0.0468028,17.78199
240.94121,-0.83338451,0.1249975,17.64856
240.92122,-0.79975154,0.1256119,17.82971
239.29433,-0.6918953,0.08314706,17.39796
234.25486,-0.8204895,0.08366072,17.19667
233.52288,-0.70146631,0.0832337,17.7361
231.9909,-0.77067387,0.1254705,17.57898
231.71898,-0.81395192,0.1249213,17.43495
231.69586,-0.81527392,0.1249173,17.43118
227.56314,-0.81741832,0.1252633,17.59814
223.69701,-0.69281226,0.08374847,16.61042
215.42456,-0.72085182,0.1253883,18.31442
213.88725,-0.74772532,0.1253767,16.44836
205.92515,-0.65153902,0.1255008,17.73155
199.59626,-0.80766829,0.083621,17.45154
199.21268,-0.76693893,0.08334474,17.3355
198.92884,-0.73733995,0.0836834,17.47032
198.11982,-0.67865916,0.0831333,18.44267
198.09983,-0.73787547,0.08327536,17.39788
197.0507,-0.80595218,0.08311027,17.83152
196.03664,-0.67366799,0.083649,17.48414
194.7233,-0.72234858,0.04701507,16.63363
193.76156,-0.66349822,0.04750877,17.48083
193.43419,-0.7535365,0.0834885,15.7382
193.17032,-0.65486831,0.08373408,17.05912
192.87851,-0.67126563,0.08322209,17.70512
192.86571,-0.68801518,0.0832701,16.59345
221.69916,-1.219781,0.0830382,16.99957
218.72428,-1.1372057,0.04781191,16.66503
212.33602,-1.1919448,0.08317864,16.44443
203.45788,-1.2411342,0.04758949,17.8286
203.46309,-1.2327542,0.04718389,14.82141
199.8464,-1.120365,0.08312918,17.42354
183.57066,-1.0916467,0.0831765,17.09026
197.39949,0.31162473,0.08310101,17.20275
197.39359,0.31486056,0.08317149,17.95328
195.50938,0.33233983,0.1254242,17.43734
195.37786,0.26512258,0.1256537,16.5536
195.26396,0.25594177,0.08333573,17.36378
237.59599,-0.0066200149,0.0830428,17.75421
169.58289,1.2594555,0.04680784,16.83501
148.41749,0.9181401,0.04695396,17.29666
172.77931,1.2846159,0.1250035,17.63171
173.2638,1.3262222,0.1255288,17.38743
180.93562,1.321665,0.0834787,17.79061
180.88804,1.3601692,0.08302677,17.15471
226.83295,1.3223903,0.1255402,17.67578
219.42812,1.1514581,0.08312404,17.46884
218.83806,1.1183531,0.124992,17.44558
180.93739,1.2798165,0.08314821,17.61287
231.2675,-1.1990234,0.1232894,18.13142
214.69441,-1.1373296,0.08225708,15.78161
214.69854,-1.1819774,0.0822826,16.34004
220.92679,-0.99933312,0.04435189,17.50766
191.02526,-0.81841189,0.08209644,16.80377
190.53438,0.91553248,0.08191594,16.66514
192.36659,-1.4867214,0.08162585,16.31073
190.71083,-1.0778071,0.0817673,17.15714
137.33966,0.9211158,0.1231643,17.16873
209.88859,0.26730356,0.04414877,15.31217
210.54408,-0.23621133,0.04425279,14.63261
210.64709,-0.15173174,0.0821012,16.49962
210.67117,-0.19041706,0.08209364,17.35788
213.47087,-0.1881957,0.1235798,17.46143
215.14654,-1.4134401,0.08217585,15.66882
214.46414,-0.31018101,0.1230796,17.05336
182.83423,-1.065979,0.08167756,16.58747
165.26196,-0.78966115,0.04448785,17.21098
169.32915,0.059804908,0.04487642,17.86572
164.3128,1.0303475,0.1236982,17.44814
164.80355,0.99046422,0.1236175,17.20725
178.92122,-0.88397668,0.07620054,17.67573
169.2183,-0.94547887,0.07588968,17.40103
169.20672,-1.0383672,0.0762712,17.7675
169.12348,-0.91112235,0.0762095,15.83763
167.56936,-0.92893396,0.1112382,17.16633
167.50923,-0.97010591,0.1111355,16.06434
167.31174,-0.92792418,0.02880348,15.34085
167.152,-0.85417415,0.1109672,17.20417
166.33731,-0.93731772,0.111276,17.86207
165.90984,-0.86900692,0.02864285,16.40182
164.31563,-0.98055825,0.0755645,17.39102
157.61597,-0.96929878,0.0291895,17.23946
237.64815,0.8687329,0.1104389,17.05234
221.95672,1.051953,0.0286116,17.55885
221.9549,1.0515301,0.02861903,15.67249
221.55563,0.86602155,0.02878382,15.62698
202.33783,0.99138302,0.1105159,17.56394
202.27572,0.96140242,0.1110912,16.61146
200.75337,1.0339096,0.110897,17.70057
200.21482,0.97371994,0.1104253,16.96302
199.54198,0.98570497,0.1105595,15.70076
199.54119,0.89940869,0.1112266,17.14678
199.52768,0.91097329,0.1104633,17.29288
199.49805,0.9433257,0.1107085,16.94537
184.2328,0.91973401,0.02879064,17.27913
238.37158,0.60521659,0.02900963,17.96107
231.87088,0.4277505,0.07581986,16.86325
230.64985,0.56921138,0.07618898,17.88615
219.86592,0.54890036,0.149816,17.25478
202.40085,0.62938666,0.0758402,16.65129
202.13076,0.54513714,0.1106853,17.72267
202.11017,0.51059505,0.1109238,17.26968
200.19776,0.4279057,0.1108399,17.79602
199.637,0.58057876,0.1105837,17.75109
194.74008,0.44580981,0.07609469,17.46847
192.95575,0.56148574,0.07559548,15.94916
183.85941,0.52636293,0.07607301,16.77655
243.54938,0.15617897,0.07592582,16.58607
235.41405,0.09849847,0.07553416,16.65804
233.11249,0.094300388,0.1109121,16.36167
230.97036,0.095308098,0.1108686,17.13767
230.81458,0.038808241,0.1106239,17.19839
230.8823,0.016746944,0.0285162,16.26542
230.35155,0.11709615,0.07608883,16.63606
230.35129,0.11412758,0.07617257,16.14777
227.54636,0.13193356,0.149741,17.47885
221.07439,0.042516549,0.02868249,21.04287
221.07654,0.044035522,0.02818687,15.17786
221.07872,0.041897037,0.02893496,14.40553
220.37083,0.027242121,0.1497914,17.064
220.04561,0.1840453,0.1498618,17.6085
215.5988,0.18227935,0.02926052,16.17339
212.98189,0.10800588,0.1496952,17.09065
210.3359,0.11845398,0.02828324,17.0853
207.76193,0.054103366,0.149734,17.42068
206.2521,0.097504772,0.07613793,17.56544
202.2332,0.024422295,0.1109925,17.78452
200.74391,0.086191151,0.1112463,17.78954
200.73575,0.11032107,0.1113077,17.46184
199.91876,0.13748397,0.1108392,17.61793
199.62658,0.098285171,0.1497523,17.31216
230.87073,-0.38684592,0.02847699,16.40231
230.8916,-0.39591536,0.02883187,15.18526
230.0281,-0.21567315,0.07603929,17.83469
230.10231,-0.22521664,0.02870046,15.24479
224.16468,-0.35541617,0.1110417,17.41813
224.12525,-0.26644773,0.1105026,17.89855
224.03848,-0.22583843,0.1103927,16.44209
223.34473,-0.2784309,0.07576872,17.60316
204.01282,-0.25252737,0.07625112,17.39846
203.98119,-0.24142034,0.07615651,16.71804
201.16959,-0.23476354,0.07551912,15.91759
200.80996,-0.31562757,0.0755471,17.00274
200.52313,-0.25711468,0.07563096,16.95657
200.47144,-0.2987791,0.07574287,17.12438
187.52397,-0.33734284,0.1109741,17.46762
184.01943,-0.32347754,0.07607103,17.21448
239.34399,-0.76148563,0.1106563,17.99987
239.29005,-0.81082192,0.1107989,17.66802
232.71478,-0.65960074,0.02850763,17.33326
232.61176,-0.81310857,0.07611313,17.2351
222.65044,-0.79192197,0.1108053,17.69257
222.63253,-0.78539943,0.1105567,17.26574
222.23499,-0.72721039,0.02807129,16.87892
220.86193,-0.72091122,0.1498616,16.36819
199.48617,-0.62390502,0.110717,-9999
188.75095,-0.81565426,0.1112277,17.24946
248.61463,-1.0606733,0.1104587,17.55724
230.82105,-1.0482137,0.02789364,16.39088
222.0663,-1.2442687,0.1499826,17.69085
221.58595,-1.0889314,0.02900477,17.52543
213.86069,-1.2276015,0.1497455,17.85476
207.38803,-1.0595495,0.1498919,17.74455
200.84714,-1.0614718,0.1497382,17.85545
198.78497,-1.0536742,0.1113087,17.53411
198.54448,-1.0970453,0.110825,17.43935
198.52656,-1.2051137,0.1108853,17.05838
171.28721,-1.1494939,0.1104463,17.57032
172.38497,-1.1515156,0.07552281,16.9032
178.20697,-1.2536587,0.0286134,14.97264
135.27734,0.90503674,0.1107017,19.0225
178.77273,-1.1390731,0.1111627,17.7681
167.31067,-0.68736102,0.02872861,16.46702
206.04444,1.3062054,0.1111875,17.35865
167.73918,-0.82523524,0.1104934,15.9972
175.52918,0.81216171,0.1110801,17.23019
174.88167,-0.1599014,0.028418,17.72564
176.27345,1.1719487,0.02833805,17.67619
175.87559,0.58409542,0.07590457,17.81495
174.97635,-0.92271507,0.02826675,17.27422
175.02589,-0.90140912,0.02868519,14.55309
170.21885,-0.6579403,0.1107,17.46806
176.72092,1.0464762,0.07605202,17.35293
179.71931,-0.75353701,0.07556359,17.39027
181.2866,-0.31200528,0.1108299,17.25424
176.22102,0.93965638,0.02801165,15.4016
175.98673,0.52224249,0.02792072,15.93467
175.9975,0.42914566,0.02858691,21.0485
175.99841,0.42799942,0.02867523,15.50083
168.868,0.11797149,0.02835528,17.51316
169.00093,0.15019357,0.07590517,15.22565
169.03697,0.11352725,0.07563203,15.89488
241.45131,0.39229348,0.07601365,20.17416
237.05981,-0.54885368,0.07613574,17.81202
173.65985,0.18865121,0.02880495,15.86377
230.52708,-0.87681652,0.0279093,17.21519
224.84374,-1.0204975,0.1104214,17.82446
224.76501,-0.87913163,0.1104725,17.2834
173.66312,0.12476294,0.02865805,15.2831
222.85212,-0.9395189,0.1105677,17.61782
173.61098,0.10170244,0.0283281,17.79625
173.84702,0.090553727,0.02917559,15.32658
175.31141,0.14290118,0.02833494,16.14781
176.80058,0.11002202,0.1108871,16.65271
162.39153,0.56774841,0.1107814,17.80858
248.93323,1.1210263,0.110912,17.73508
167.81938,0.50992866,0.1112352,17.42775
168.81784,0.47270129,0.07581005,17.40386
169.03888,0.57352981,0.02892305,14.87335
237.42297,-1.1908096,0.07567223,17.50433
172.6222,0.49430438,0.02898348,14.69734
174.70969,0.53788108,0.02829205,17.20723
173.05731,0.88348948,0.07563497,17.73922
202.51761,-1.3560885,0.1109003,17.47151
236.81413,1.2758836,0.07615975,16.62419
230.916,1.4594551,0.07562168,15.88356
230.88755,1.4030896,0.07585776,16.58225
230.85873,1.4121052,0.07582693,17.11281
230.95871,1.4102538,0.0761511,15.9935
228.4114,1.1384895,0.1107275,17.07222
230.67581,0.69170716,0.07620087,17.55644
153.82626,0.874794,0.110648,17.77607
174.68855,1.4134677,0.07554344,17.57054
129.71823,1.3990081,0.02921252,14.92719
132.05566,0.62792028,0.1110197,21.01557
231.49045,0.69711119,0.07590684,17.55964
157.76982,0.10848143,0.02834717,17.27207
222.04374,1.3671625,0.02872403,16.4819
158.34029,1.4300274,0.02913274,15.80123
223.49488,1.4267138,0.1497585,17.3977
236.11101,0.70882086,0.1110302,17.90462
185.91228,1.4953029,0.1110073,17.48
204.45293,-0.099988746,0.07555157,17.38741
200.42829,0.3644863,0.110509,17.56072
200.18382,0.33715916,0.1108399,17.56274
163.3761,-1.2764127,0.02862608,21.98346
142.01519,0.88888743,0.07580783,18.49922
132.16756,1.0387928,0.02875791,13.69622
144.93941,0.59856566,0.1497158,17.84736
123.45138,0.58707268,0.1497072,16.94697
238.85231,0.59468275,0.07773101,17.79336
237.39911,0.4268912,0.03341673,15.95477
237.24017,0.51949146,0.03264903,16.92029
236.96112,0.62984768,0.1130655,17.557
236.6566,0.60504196,0.07744272,17.48755
234.07705,0.48441334,0.112251,17.27464
233.57773,0.62016362,0.1124019,17.28669
231.48375,0.56367986,0.07723882,16.60177
219.77977,0.50864358,0.03325611,15.70927
209.91493,0.5943582,0.03303818,16.91777
235.64297,-1.3261329,0.03245983,17.31183
240.12155,0.15508328,0.03254654,17.72816
226.74009,0.067638355,0.03315733,16.582
222.51028,0.031421676,0.1129077,17.82234
222.29276,0.029930984,0.112536,17.37089
236.23944,-1.200548,0.1127087,17.74945
214.21304,-1.3833666,0.0773695,16.56161
218.26598,-1.4022033,0.03346248,18.09344
203.6248,0.18658345,0.07770815,16.99058
203.662,0.15405919,0.07774528,17.26879
201.02225,0.066950377,0.07752987,17.58931
200.87034,0.076968211,0.07726939,16.61439
232.64213,-0.84713302,0.07763303,18.29269
219.97319,-0.36250572,0.1125173,17.76573
214.13822,-0.29321334,0.07727106,17.0478
211.63596,-0.36100467,0.1127451,17.17544
211.63594,-0.29391107,0.1124545,16.86737
211.66633,-0.35728024,0.1130107,16.84612
211.28889,-0.29432141,0.03248152,17.64795
211.25647,-0.25427239,0.03239046,18.07298
211.26211,-0.25140925,0.03281746,15.27655
208.26076,-0.23844494,0.03234868,16.93531
232.68698,-0.97989096,0.07752366,18.14093
198.0483,-1.3193966,0.1127224,17.56053
200.32533,-1.2873782,0.1123528,17.02395
223.29062,-0.63912466,0.07764611,16.80016
223.24208,-0.63067002,0.07739631,17.02862
223.21328,-0.73996842,0.07732239,15.29508
203.7161,-0.69757432,0.07706822,24.80185
203.0606,-0.76849435,0.112917,17.45714
199.00281,-0.83114135,0.1123415,17.14829
248.05208,-0.61036483,0.1128446,17.21775
188.63142,-0.76509879,0.07773563,15.79114
188.27148,-0.75820973,0.1124139,16.87625
242.28641,-1.0519594,0.03315954,16.81157
242.2119,-1.1851238,0.1124932,18.06682
229.26899,-1.0766793,0.07746243,18.00823
248.18455,-0.10757259,0.1128839,17.92079
210.76184,-1.0946433,0.03249278,17.73276
243.23115,0.27624387,0.0773899,17.99618
239.28439,1.0870556,0.03276557,15.86083
239.11886,0.74858446,0.03247265,17.81982
239.16225,0.35113624,0.03249471,15.63796
237.79943,0.29734318,0.03353775,16.12547
237.71933,0.40134971,0.03279805,17.17584
247.64716,-0.0064379073,0.113087,17.64256
239.01841,-0.092275513,0.07758257,16.99534
236.05571,-1.3793433,0.03301414,17.48659
232.43934,-1.1278558,0.07745983,17.77666
232.64127,-1.2397404,0.07745785,15.22297
226.642,-1.0121416,0.03359735,17.45787
228.47298,-0.90531024,0.1122696,17.27802
230.24614,-0.89797173,0.1124989,16.92899
237.24799,-0.66235524,0.07770582,16.58847
237.52512,-0.59059806,0.1131111,17.76408
237.72128,-0.52043674,0.1130471,17.2383
237.85156,-0.65194125,0.07763121,17.44138
238.18878,-0.55831435,0.0771644,16.1216
238.36279,-0.46029986,0.07724694,17.64525
241.49926,-0.47054076,0.03283135,16.01687
242.07809,-0.46262068,0.1128328,17.75551
242.03126,-0.58700473,0.1124962,17.11204
241.00154,0.71719425,0.07779017,17.58558
176.81916,-1.48669,0.07765767,16.96157
175.05143,-1.3465933,0.07707251,16.70874
175.39579,-0.59967449,0.07744339,16.70677
176.97434,-1.0725729,0.07775629,17.70302
176.98044,-0.84215151,0.07761218,16.41055
151.53761,1.4649686,0.0325004,16.64553
176.52755,-0.94759606,0.1129291,17.40285
176.97767,-0.24978219,0.1124035,17.53547
177.68795,1.1535961,0.07783114,17.77948
176.84514,0.45107793,0.07730225,17.72371
175.39231,-1.202674,0.07763296,16.31468
175.39331,-1.2001219,0.07737245,17.45663
175.41329,-1.158692,0.07779853,16.87899
